,Timestamp,Acc_X,Acc_Y,Acc_Z,AngV_X,AngV_Y,AngV_Z,Mag_X,Mag_Y,Mag_Z,Orin_X,Orin_Y,Orin_Z,Activity
1852,2021-10-12 16:49:54.536,-0.221689,-0.06257,-0.571362,0.829592,2.728395,-0.661635,16.76428,-18.490219,13.023806,-135.505839,3.873482,14.524016,drop_and_pickup
1853,2021-10-12 16:49:54.586,-2.437831,-1.211281,10.336904,-3.015304,-4.71398,-1.473552,16.43137,-17.817913,14.651012,-133.503094,10.590073,6.627917,drop_and_pickup
1854,2021-10-12 16:49:54.636,-0.086819,-6.614445,15.141313,0.867114,1.16345,-0.403705,20.052364,-18.466808,6.182595,-132.064019,14.659171,2.325234,drop_and_pickup
1855,2021-10-12 16:49:54.685,-0.797991,-2.300566,10.597063,1.122357,0.027942,0.063291,19.881973,-17.424957,9.106467,-131.794184,9.190914,4.174417,drop_and_pickup
1856,2021-10-12 16:49:54.735,-0.970582,-0.44248,3.095263,-1.255614,1.051865,0.040788,19.756546,-17.134857,9.58976,-132.049076,11.85169,6.127001,drop_and_pickup
1857,2021-10-12 16:49:54.785,-0.916843,-1.138981,14.581627,-0.241417,-1.847845,0.174625,19.537212,-17.81926,8.578128,-132.767968,14.175767,2.521278,drop_and_pickup
1858,2021-10-12 16:49:54.835,-1.849254,-2.566263,11.1807,0.858199,0.460506,0.746685,19.711227,-18.230038,7.381469,-134.548631,11.438055,3.377973,drop_and_pickup
1859,2021-10-12 16:49:54.885,-0.660127,-1.78414,11.35823,0.004862,0.785747,0.163189,18.617256,-18.748924,8.858109,-135.4758,10.998754,6.620581,drop_and_pickup
1860,2021-10-12 16:49:54.935,-2.690056,-3.466342,11.359428,0.58465,1.089867,-0.289037,18.194424,-18.724724,10.087509,-134.689988,9.923229,9.258557,drop_and_pickup
1861,2021-10-12 16:49:54.985,-3.68818,-1.244811,12.816199,1.209237,0.787263,0.17941,17.841572,-17.963314,11.814073,-134.286636,6.736251,11.687321,drop_and_pickup
1862,2021-10-12 16:49:55.035,-3.853736,-1.68804,11.474688,1.274831,0.932474,0.245323,17.403206,-17.207684,13.899652,-134.12563,3.050793,14.216791,drop_and_pickup
1863,2021-10-12 16:49:55.085,-3.655548,-0.598605,11.953842,0.767632,0.182116,0.243862,16.908585,-16.37764,15.653581,-134.119126,0.483873,15.186325,drop_and_pickup
1864,2021-10-12 16:49:55.135,-3.065026,-0.132325,10.735974,0.865421,-1.039894,0.226868,17.33083,-16.089848,15.86059,-134.177399,-1.907151,12.699488,drop_and_pickup
1865,2021-10-12 16:49:55.185,-1.86572,0.162712,7.734865,0.982777,-0.599141,0.326855,18.218046,-15.595631,14.91366,-134.327384,-4.777177,10.41195,drop_and_pickup
1866,2021-10-12 16:49:55.235,-1.262175,0.533042,5.405409,0.859454,-0.370684,0.120588,18.486826,-15.324219,14.856801,-134.409587,-7.368652,9.2186,drop_and_pickup
1867,2021-10-12 16:49:55.285,-0.2883,1.423839,3.725902,0.373356,-0.322427,0.110399,18.516106,-15.11763,15.057842,-134.483189,-8.68807,8.269141,drop_and_pickup
1868,2021-10-12 16:49:55.335,0.26929,2.401456,4.245471,-0.595685,-1.671767,0.18161,18.930782,-15.264648,14.281164,-134.972275,-7.587503,4.141626,drop_and_pickup
1869,2021-10-12 16:49:55.385,0.560734,2.789599,3.38521,-1.232741,-1.663693,0.141648,19.894787,-16.011032,11.430037,-135.61437,-4.264376,-0.843807,drop_and_pickup
1870,2021-10-12 16:49:55.435,0.166154,1.82755,1.211281,-1.067611,0.140693,0.213947,20.746254,-16.638161,9.08619,-135.945088,-1.035621,-1.609269,drop_and_pickup
1871,2021-10-12 16:49:55.485,-0.050894,-1.210233,3.95747,-1.89122,-0.556703,0.480936,20.130922,-17.580421,8.909542,-137.36064,3.864638,-1.231289,drop_and_pickup
1872,2021-10-12 16:49:55.534,0.080083,0.459395,-0.282762,-2.02511,-1.332796,1.064252,19.764908,-18.92836,7.008557,-139.710751,9.909456,-5.033931,drop_and_pickup
1873,2021-10-12 16:49:55.584,-0.070354,-0.167651,-0.435894,-2.103146,0.079287,1.098657,18.525154,-21.28089,4.267974,-142.665861,16.5078,-0.432829,drop_and_pickup
1874,2021-10-12 16:49:55.634,-7.165749,-6.26612,31.61336,2.822096,0.250493,-0.390647,16.471256,-22.344471,6.905481,-141.777318,8.771662,4.485121,drop_and_pickup
1875,2021-10-12 16:49:55.684,-0.9378,-0.578846,0.627345,0.958835,1.822394,-0.398014,16.406704,-20.856417,10.385452,-140.415772,5.54751,8.299303,drop_and_pickup
1876,2021-10-12 16:49:55.734,-0.178878,-0.033979,0.691861,0.022215,1.680212,-0.491435,15.729347,-19.730804,13.340963,-138.907181,5.334835,12.993888,drop_and_pickup
1877,2021-10-12 16:49:55.784,-6.01569,1.292263,16.477136,-4.926439,-4.578547,-0.89169,16.784952,-19.795038,11.396444,-137.370495,15.027302,2.622133,drop_and_pickup
1878,2021-10-12 16:49:55.834,0.048499,-3.098257,13.91656,2.059915,0.105688,0.199945,18.480326,-20.020439,7.542321,-137.135859,10.327871,3.280306,drop_and_pickup
1879,2021-10-12 16:49:55.884,-1.397793,-1.264121,5.263355,-0.465122,1.189357,-0.060064,18.235161,-19.503706,9.398832,-137.065458,10.522867,5.969349,drop_and_pickup
1880,2021-10-12 16:49:55.934,-1.314267,-0.830473,8.591234,-1.053287,-0.345319,-0.125097,17.704603,-19.855619,9.767141,-137.16995,13.359579,6.364323,drop_and_pickup
1881,2021-10-12 16:49:55.984,-1.202899,-2.915188,12.985796,0.750061,-0.807704,0.031789,18.216209,-19.84943,8.347956,-136.949439,11.919747,2.805771,drop_and_pickup
1882,2021-10-12 16:49:56.034,-1.148262,-1.432671,7.412136,0.622691,-0.39736,-0.067979,18.888233,-19.720675,8.681792,-136.666007,9.88748,0.721871,drop_and_pickup
1883,2021-10-12 16:49:56.084,-0.768203,-1.379831,7.790699,-0.689418,0.431854,0.024567,18.902208,-19.548618,8.409775,-136.756393,11.206746,1.672468,drop_and_pickup
1884,2021-10-12 16:49:56.134,-0.245789,-1.609902,11.270962,-0.081243,0.439649,0.16835,18.638767,-19.832279,8.069903,-137.13426,12.019855,2.992273,drop_and_pickup
1885,2021-10-12 16:49:56.184,-2.35146,-1.077759,10.005493,0.275716,-0.737368,0.359577,18.406002,-19.84547,8.130588,-137.935982,11.203968,1.879101,drop_and_pickup
1886,2021-10-12 16:49:56.234,-1.010099,-2.095492,10.383607,-0.037638,-0.559234,0.191939,18.367744,-20.203094,7.783776,-138.4781,11.186125,0.429098,drop_and_pickup
1887,2021-10-12 16:49:56.284,0.204475,-0.911604,10.857821,-0.191838,0.407783,0.284508,18.338455,-20.476425,8.110897,-139.278803,11.585815,1.329359,drop_and_pickup
1888,2021-10-12 16:49:56.334,-2.268083,-1.736838,11.045531,-0.436953,2.096727,0.215745,17.894377,-20.749105,7.969808,-139.890175,12.698347,6.603632,drop_and_pickup
1889,2021-10-12 16:49:56.383,-3.484903,-2.667603,12.728631,1.425191,2.932791,0.179101,16.66087,-20.940472,9.883627,-139.827689,9.934163,14.851939,drop_and_pickup
1890,2021-10-12 16:49:56.433,-3.751948,-1.416355,13.786032,2.325913,0.926914,0.188166,15.031567,-19.859865,14.190421,-138.539532,3.546157,18.554734,drop_and_pickup
1891,2021-10-12 16:49:56.483,-5.172344,-0.600252,12.603491,1.296119,0.03818,0.173692,14.629963,-18.256672,17.393579,-137.400815,-0.667902,19.059023,drop_and_pickup
1892,2021-10-12 16:49:56.533,-5.088219,0.220192,12.116404,1.278384,-0.769077,0.727609,15.013138,-17.255276,18.115366,-137.969991,-4.527546,17.177911,drop_and_pickup
1893,2021-10-12 16:49:56.583,-3.790717,-0.320484,9.147927,1.7191,-0.746833,0.515949,15.373104,-16.791534,18.328659,-138.409449,-9.53821,14.857004,drop_and_pickup
1894,2021-10-12 16:49:56.633,-2.066153,0.23576,6.17451,1.377663,-0.278423,-0.128158,15.737979,-16.161415,18.889906,-137.384677,-13.551537,14.084049,drop_and_pickup
1895,2021-10-12 16:49:56.683,-0.863554,1.225651,3.532354,0.952064,0.118126,-0.365224,15.590668,-14.947571,19.786518,-135.688193,-16.089008,14.801111,drop_and_pickup
1896,2021-10-12 16:49:56.733,0.030237,2.413581,2.4046,0.388427,-1.042713,-0.573058,15.743448,-13.716125,20.352322,-133.747176,-17.086787,13.174584,drop_and_pickup
1897,2021-10-12 16:49:56.783,0.609383,3.182083,0.652643,-0.329251,-1.368265,-0.945538,17.336544,-12.978672,19.27976,-131.350604,-15.956144,9.981258,drop_and_pickup
1898,2021-10-12 16:49:56.833,-0.223186,1.397644,-1.233136,-0.965906,-0.027404,-1.537983,19.237038,-12.060379,17.659933,-127.651856,-12.859772,9.980797,drop_and_pickup
1899,2021-10-12 16:49:56.883,0.421374,-0.596959,0.845741,-2.830828,0.425565,-1.113374,20.448368,-11.410549,16.996052,-125.496534,-5.400402,11.761664,drop_and_pickup
1900,2021-10-12 16:49:56.933,0.381407,1.293011,0.334854,-3.840811,-0.595769,0.433502,20.869686,-12.715324,14.95447,-127.828645,4.937972,10.182527,drop_and_pickup
1901,2021-10-12 16:49:56.983,0.127235,0.514929,-0.28366,-3.976119,-0.328614,1.584038,19.805878,-16.530365,11.57403,-133.882447,15.504526,10.132609,drop_and_pickup
1902,2021-10-12 16:49:57.033,-12.581487,-39.427859,70.513117,5.951318,-1.668676,-0.41847,19.145206,-19.523151,6.518469,-134.723498,9.346985,-0.4277,drop_and_pickup
1903,2021-10-12 16:49:57.083,-0.605491,-0.829874,1.631757,0.660799,2.294399,0.041297,19.515259,-18.248871,8.504723,-134.604508,6.007974,4.152579,drop_and_pickup
1904,2021-10-12 16:49:57.133,-0.437989,-0.029788,-0.542622,0.136327,4.013001,0.170047,18.205307,-17.718658,11.903712,-134.994479,5.38408,15.130147,drop_and_pickup
1905,2021-10-12 16:49:57.182,-2.760859,-2.355502,12.756173,-3.578388,-4.396642,-1.177746,15.746138,-18.01717,15.449246,-135.061837,12.809282,9.699151,drop_and_pickup
1906,2021-10-12 16:49:57.232,0.926873,-8.056846,15.855628,2.543289,-0.568413,-0.133023,19.189247,-19.119965,7.641276,-134.437327,11.515479,1.631788,drop_and_pickup
1907,2021-10-12 16:49:57.282,-1.615441,-1.165476,7.41498,-0.580503,1.739724,-0.035564,19.327864,-18.415649,8.605944,-134.528667,11.417792,5.91327,drop_and_pickup
1908,2021-10-12 16:49:57.332,-0.683179,0.0961,4.240232,-0.18071,-0.55004,-0.065574,18.92609,-18.52964,9.25278,-134.441241,12.545101,4.85143,drop_and_pickup
1909,2021-10-12 16:49:57.382,-3.693419,-3.376229,17.240847,0.095541,-1.140019,0.260268,18.948196,-18.713718,8.799081,-135.009466,12.77521,3.617387,drop_and_pickup
1910,2021-10-12 16:49:57.432,-1.599274,-2.01017,10.427167,0.103352,0.24957,0.284206,18.914539,-18.913404,8.316238,-135.704235,12.239119,3.675085,drop_and_pickup
1911,2021-10-12 16:49:57.482,-1.13958,-2.932552,10.882969,-1.433828,1.223145,-0.343713,18.632229,-19.192997,8.257995,-135.469139,15.690864,6.640022,drop_and_pickup
1912,2021-10-12 16:49:57.532,-2.429897,-3.747757,12.462933,-0.838323,0.96286,-0.242472,18.73048,-19.169153,7.872079,-134.8505,18.7337,9.627767,drop_and_pickup
1913,2021-10-12 16:49:57.582,-3.317701,-4.055517,11.750116,0.723035,-0.012239,0.388398,18.744102,-19.268085,7.998038,-135.439791,17.385898,10.137006,drop_and_pickup
1914,2021-10-12 16:49:57.632,-2.869682,-3.270699,11.16124,1.463022,0.014978,0.335663,18.728348,-19.120411,8.662035,-135.834561,13.385776,10.09345,drop_and_pickup
1915,2021-10-12 16:49:57.682,-2.246828,-2.333647,10.968291,1.636753,-0.34024,0.194409,18.784416,-18.757023,9.96494,-135.62969,8.756288,9.331998,drop_and_pickup
1916,2021-10-12 16:49:57.732,-1.469494,-1.78893,9.252709,1.59351,-0.682788,-0.047546,19.234024,-17.903065,10.453436,-134.898406,4.203291,7.290213,drop_and_pickup
1917,2021-10-12 16:49:57.782,-0.93301,-0.428559,7.229067,1.498464,-0.438373,-0.247239,19.773998,-16.984207,11.025902,-133.826477,0.010921,5.879531,drop_and_pickup
1918,2021-10-12 16:49:57.832,-0.707279,0.566572,5.362898,1.218906,-0.167547,-0.621694,20.240688,-15.738968,11.518146,-131.867688,-3.468636,5.29894,drop_and_pickup
1919,2021-10-12 16:49:57.882,-0.566422,1.563199,4.111201,0.460437,-0.083967,-0.54021,20.596832,-14.663036,12.220648,-130.036673,-5.012905,5.186586,drop_and_pickup
1920,2021-10-12 16:49:57.932,-0.390837,2.386487,3.051105,-0.518256,-0.39927,-0.205673,20.956276,-13.962704,12.397726,-129.358182,-3.920994,4.255543,drop_and_pickup
1921,2021-10-12 16:49:57.982,0.283211,2.406246,1.669927,-1.289846,0.077632,-0.272658,21.425526,-14.073761,11.588475,-128.870625,-0.548408,4.167501,drop_and_pickup
1922,2021-10-12 16:49:58.031,-0.100441,0.998424,1.770818,-1.605821,-0.168277,0.297466,21.600191,-14.476608,10.838327,-129.678753,3.986572,4.446665,drop_and_pickup
1923,2021-10-12 16:49:58.081,0.137714,0.693658,0.071851,-1.693166,-1.455977,1.253549,21.546438,-15.719086,9.004264,-132.952965,8.679827,0.735201,drop_and_pickup
1924,2021-10-12 16:49:58.131,-0.015268,0.285756,-0.363145,-1.576861,-0.989429,1.942068,20.331177,-18.32317,6.400297,-138.263129,13.370631,-1.37918,drop_and_pickup
1925,2021-10-12 16:49:58.181,-3.675157,-10.531799,34.350268,0.27777,4.551148,0.977832,17.825512,-21.763369,4.677538,-141.60684,14.27392,3.11077,drop_and_pickup
1926,2021-10-12 16:49:58.231,-1.846859,-1.378633,6.978488,1.784033,1.100747,-0.168382,16.933022,-21.135639,8.434664,-140.3959,7.067011,5.352749,drop_and_pickup
1927,2021-10-12 16:49:58.281,-0.369282,-0.109572,-0.529599,0.908193,2.975222,-0.357102,16.24214,-19.802675,11.875065,-139.06048,4.435318,12.9769,drop_and_pickup
1928,2021-10-12 16:49:58.331,-0.786465,-0.891097,8.493637,-2.053438,-1.916674,-0.910306,15.01248,-19.390882,15.109685,-137.92719,8.486585,11.638681,drop_and_pickup
1929,2021-10-12 16:49:58.381,-4.998106,-0.951871,12.054283,-0.352027,-0.313885,-0.379908,18.131832,-20.134943,8.084651,-136.51021,14.820696,2.754459,drop_and_pickup
1930,2021-10-12 16:49:58.431,-0.719404,-2.537523,8.476273,0.975466,0.609537,0.003602,18.684772,-19.512018,8.27906,-136.284698,10.3668,3.862742,drop_and_pickup
1931,2021-10-12 16:49:58.481,-0.268691,0.692161,5.638924,-0.280382,-1.617601,-0.635269,18.848492,-19.071712,8.581858,-135.140688,11.151561,0.541768,drop_and_pickup
1932,2021-10-12 16:49:58.531,-1.338517,-2.491718,13.722564,-0.352244,-0.305191,0.867228,19.131832,-19.120272,7.263598,-136.849352,12.273049,0.204624,drop_and_pickup
1933,2021-10-12 16:49:58.581,-0.391735,-2.514321,12.77698,0.136574,0.369483,0.304724,18.56036,-19.880116,6.829122,-138.020661,11.853044,0.606495,drop_and_pickup
1934,2021-10-12 16:49:58.631,-1.463507,-2.325265,12.612772,0.159552,0.550309,0.230166,18.315807,-19.975832,7.207517,-138.491085,11.481324,2.159948,drop_and_pickup
1935,2021-10-12 16:49:58.681,-1.806593,-2.861001,13.694722,1.27813,0.173968,0.463574,17.924419,-20.049532,7.890184,-139.695558,8.410431,3.05973,drop_and_pickup
1936,2021-10-12 16:49:58.731,-1.374592,-1.659299,12.817246,1.486418,0.479075,-0.051049,17.828693,-19.781761,9.620813,-139.415436,4.146004,4.235342,drop_and_pickup
1937,2021-10-12 16:49:58.781,-1.467399,-1.462758,10.534044,1.493865,0.33071,0.15768,17.960781,-18.710785,11.100625,-139.414739,-0.094959,5.191888,drop_and_pickup
1938,2021-10-12 16:49:58.831,-1.065933,-0.528102,9.14643,1.131848,-0.206449,0.1196,18.095419,-18.074104,12.315298,-139.433696,-3.559152,4.955337,drop_and_pickup
1939,2021-10-12 16:49:58.880,-0.495619,0.316891,7.038663,0.890133,-0.330198,-0.158162,18.376595,-17.70945,12.615143,-138.906553,-6.118931,3.961064,drop_and_pickup
1940,2021-10-12 16:49:58.930,-0.440085,0.941243,4.689748,0.940316,0.063621,-0.291598,18.605543,-17.159195,12.963353,-137.897226,-8.685144,4.02424,drop_and_pickup
1941,2021-10-12 16:49:58.980,-0.555645,2.00538,4.176315,0.566276,-0.212883,-0.133681,18.677948,-16.408772,13.680867,-137.226795,-10.497154,3.759454,drop_and_pickup
1942,2021-10-12 16:49:59.030,-0.262255,2.812651,3.019671,-0.14768,-0.335315,-0.132668,18.760843,-16.089138,14.066459,-136.877396,-10.399492,2.879881,drop_and_pickup
1943,2021-10-12 16:49:59.080,-0.2163,2.516118,0.57226,-0.859311,0.587191,-0.222023,19.063551,-16.093452,13.543534,-136.351846,-8.236402,4.064622,drop_and_pickup
1944,2021-10-12 16:49:59.130,0.188009,0.268392,0.086221,-1.6185,2.028765,-0.151087,18.778114,-16.50296,13.601746,-136.338303,-3.929566,8.605275,drop_and_pickup
1945,2021-10-12 16:49:59.180,0.24534,0.55774,0.254621,-2.016656,1.130831,0.6661,17.614473,-17.51384,14.127981,-138.661406,1.266756,11.885558,drop_and_pickup
1946,2021-10-12 16:49:59.230,0.085323,0.171094,-0.232616,-2.275354,1.476383,1.370574,15.385756,-20.070726,13.90904,-143.726643,6.668202,16.243479,drop_and_pickup
1947,2021-10-12 16:49:59.280,-30.279633,-6.515651,68.801876,-5.602813,-12.069826,-0.515487,13.728889,-23.24649,9.76872,-146.002547,15.036702,-0.619781,drop_and_pickup
1948,2021-10-12 16:49:59.330,-0.391436,-1.578767,8.638087,2.591962,3.580515,0.314251,15.171561,-23.032036,7.66698,-146.282174,5.271697,6.187356,drop_and_pickup
1949,2021-10-12 16:49:59.380,-0.759371,0.149838,-0.345482,1.324819,4.968716,0.202322,12.536264,-22.044033,13.754234,-146.118967,1.228246,19.63137,drop_and_pickup
1950,2021-10-12 16:49:59.430,-1.184187,-0.778381,6.349646,-2.033217,-1.085739,-0.653258,10.068634,-21.759201,16.862202,-146.545022,5.421146,19.815601,drop_and_pickup
1951,2021-10-12 16:49:59.480,-8.860375,2.402504,14.459032,-3.612926,-7.149465,-0.580537,12.972867,-23.080227,11.197736,-145.802286,15.84465,0.763426,drop_and_pickup
1952,2021-10-12 16:49:59.530,0.920885,-1.943409,7.238497,2.122121,3.307069,0.317784,15.547165,-23.466497,5.968878,-145.701419,9.975568,6.5796,drop_and_pickup
1953,2021-10-12 16:49:59.580,-2.47181,-1.040935,7.163952,-0.394137,1.004714,-0.061047,14.178558,-22.999197,9.907583,-145.837543,10.384429,10.627616,drop_and_pickup
1954,2021-10-12 16:49:59.630,-1.636247,-1.070125,6.755153,-0.886902,-1.602449,-0.21106,14.271748,-23.184525,9.629174,-145.67714,12.7241,7.04803,drop_and_pickup
1955,2021-10-12 16:49:59.680,-2.848576,-2.934647,14.05128,0.482693,0.060162,-0.036806,14.645549,-23.566023,7.969279,-145.707262,13.1631,6.934535,drop_and_pickup
1956,2021-10-12 16:49:59.729,-1.546284,-2.377955,9.35315,0.466832,-0.108741,0.147719,14.842531,-23.26716,7.93794,-145.864861,11.414271,5.700697,drop_and_pickup
1957,2021-10-12 16:49:59.779,-1.099613,-2.164349,11.812236,0.319201,0.57549,0.194744,14.674051,-23.406855,8.71139,-146.312324,10.346332,7.22809,drop_and_pickup
1958,2021-10-12 16:49:59.829,-1.359772,-1.374292,13.043725,0.101504,-0.065936,-0.325708,14.385292,-23.155453,9.126571,-145.589038,10.104952,7.40934,drop_and_pickup
1959,2021-10-12 16:49:59.879,-3.337909,-1.742227,12.298874,0.830839,0.525902,-0.023551,14.909814,-22.817076,9.424709,-145.036141,8.235205,8.421493,drop_and_pickup
1960,2021-10-12 16:49:59.929,-2.91399,-1.236728,12.210109,1.323356,0.650135,-0.108178,14.747333,-21.994728,11.044104,-144.214985,4.764399,10.327287,drop_and_pickup
1961,2021-10-12 16:49:59.979,-1.932332,-0.50954,10.91111,1.683526,0.158919,-0.370136,15.038189,-20.792982,12.830484,-142.456743,0.411734,10.868633,drop_and_pickup
1962,2021-10-12 16:50:00.029,-2.204915,0.036225,9.05482,1.865936,-0.283807,-0.050525,15.598877,-19.280781,14.648326,-141.108731,-4.682296,10.315095,drop_and_pickup
1963,2021-10-12 16:50:00.079,-2.164798,0.899929,7.480245,1.653916,-0.823266,-0.020319,16.117777,-17.827877,15.671559,-140.299473,-9.460875,8.357693,drop_and_pickup
1964,2021-10-12 16:50:00.129,-1.401835,1.484014,5.492079,1.278776,-0.31047,-0.266421,16.698339,-16.688934,16.313076,-139.084541,-13.163974,7.34544,drop_and_pickup
1965,2021-10-12 16:50:00.179,-1.491648,2.330055,4.865033,0.77509,-0.213225,-0.030736,17.028309,-15.702656,16.993086,-138.483187,-15.567254,6.849817,drop_and_pickup
1966,2021-10-12 16:50:00.229,-0.858016,3.015928,3.958369,0.185399,-0.191995,-0.056301,17.048672,-15.213604,17.211874,-138.285048,-16.362403,6.29932,drop_and_pickup
1967,2021-10-12 16:50:00.279,0.043709,2.762655,2.649041,-0.400866,0.204006,-0.420603,17.136623,-14.953808,17.046366,-137.35199,-15.380969,6.888721,drop_and_pickup
1968,2021-10-12 16:50:00.329,0.832419,1.975292,1.901795,-0.961404,0.455029,-0.975733,17.554539,-14.901016,17.171005,-135.168185,-12.55527,8.632835,drop_and_pickup
1969,2021-10-12 16:50:00.379,0.444126,0.755479,1.835633,-1.876941,0.091907,-0.494743,18.171194,-14.632973,16.576166,-134.106279,-7.450139,9.36569,drop_and_pickup
1970,2021-10-12 16:50:00.429,0.290246,0.695753,-0.080982,-2.19475,-0.204755,0.657365,18.426777,-15.696873,15.339983,-136.326959,-1.542437,8.481194,drop_and_pickup
1971,2021-10-12 16:50:00.479,-0.066312,-0.32243,-0.398172,-2.404655,0.552238,0.791642,17.07144,-18.038742,14.049603,-139.715026,5.170394,9.121512,drop_and_pickup
1972,2021-10-12 16:50:00.529,-8.419991,-31.19962,67.582661,4.925529,0.934966,-0.157436,17.384514,-21.304146,6.576514,-139.533342,11.762556,3.117543,drop_and_pickup
1973,2021-10-12 16:50:00.579,-0.592618,-1.014291,3.995042,2.155467,1.278017,0.10673,17.146372,-20.178261,10.098402,-139.292092,4.130521,6.955275,drop_and_pickup
1974,2021-10-12 16:50:00.628,-0.153581,-0.115709,0.846939,0.960548,1.541204,-0.049002,16.049059,-19.081726,13.84549,-138.732297,0.917571,11.381402,drop_and_pickup
1975,2021-10-12 16:50:00.678,-2.064207,0.419278,7.974667,-4.50489,-4.403863,-1.107098,16.254982,-18.830601,13.80765,-137.451345,10.59519,3.008605,drop_and_pickup
1976,2021-10-12 16:50:00.728,0.585433,-8.606952,25.072861,1.804502,1.382018,-0.162581,18.365091,-20.102356,6.985664,-136.626755,13.711754,4.734469,drop_and_pickup
1977,2021-10-12 16:50:00.778,-1.817371,-1.648073,7.074738,0.921399,-0.7005,-0.004376,18.500359,-19.31077,8.836657,-136.485196,9.187566,2.365762,drop_and_pickup
1978,2021-10-12 16:50:00.828,0.031135,-0.614921,3.829936,-1.016815,1.407767,0.015274,18.274303,-19.150549,9.419889,-136.686006,11.355933,6.033639,drop_and_pickup
1979,2021-10-12 16:50:00.878,-4.873416,-3.180736,17.309405,-0.573083,-0.451304,0.066109,18.168068,-19.711321,8.324538,-136.88306,14.648215,5.237872,drop_and_pickup
1980,2021-10-12 16:50:00.928,-1.787882,-2.340383,10.857222,0.905642,0.354043,0.447603,17.931713,-19.855227,8.503322,-137.85193,11.660934,6.063463,drop_and_pickup
1981,2021-10-12 16:50:00.978,-2.400558,-3.064278,11.308234,-0.06241,0.756882,0.0708,17.398504,-20.01156,9.454143,-138.321752,11.57515,8.389466,drop_and_pickup
1982,2021-10-12 16:50:01.028,-3.264561,-1.446292,13.063634,0.869989,1.077746,0.137328,17.053167,-20.011652,10.517474,-138.252294,9.770305,11.26995,drop_and_pickup
1983,2021-10-12 16:50:01.078,-3.834726,-1.803001,13.444891,1.905234,0.744425,0.163193,16.504414,-19.515625,12.589655,-137.628315,4.745832,13.604466,drop_and_pickup
1984,2021-10-12 16:50:01.128,-3.384761,-0.771795,12.280762,1.783351,0.242415,-0.139999,16.242201,-18.058434,15.022942,-136.135493,-0.214685,14.483581,drop_and_pickup
1985,2021-10-12 16:50:01.178,-3.405269,-0.053289,10.812914,1.421444,-0.376397,-0.072946,16.764246,-16.517864,16.615726,-134.769049,-4.259814,13.828845,drop_and_pickup
1986,2021-10-12 16:50:01.228,-2.632576,0.677042,8.782986,1.029427,-0.80221,0.2186,17.39312,-15.2994,16.793657,-134.539093,-7.378024,11.767783,drop_and_pickup
1987,2021-10-12 16:50:01.278,-1.659749,0.561033,6.09742,1.339807,-0.406773,-0.288909,18.05027,-14.741344,16.443817,-133.27421,-10.822704,10.471168,drop_and_pickup
1988,2021-10-12 16:50:01.328,-1.623524,1.696123,4.849915,1.478073,-0.139533,-0.418182,18.477303,-13.493034,16.830456,-131.336352,-14.726461,10.374649,drop_and_pickup
1989,2021-10-12 16:50:01.378,-1.072819,2.724634,3.540587,1.007472,-0.028479,-0.408064,18.564823,-11.883709,17.750467,-129.517779,-17.601962,10.753929,drop_and_pickup
1990,2021-10-12 16:50:01.428,0.317041,2.587519,2.21225,0.253422,-0.204071,-0.65081,18.703894,-10.737293,18.340128,-127.569753,-18.358203,10.975476,drop_and_pickup
1991,2021-10-12 16:50:01.477,0.207618,3.158133,0.933908,-0.725226,-0.328304,-0.636055,19.359871,-9.860664,18.173824,-125.884723,-16.421619,10.553299,drop_and_pickup
1992,2021-10-12 16:50:01.527,0.23546,1.320105,0.743953,-1.7817,-0.248603,-0.691488,20.365557,-9.824665,17.196745,-124.780328,-11.555187,10.038454,drop_and_pickup
1993,2021-10-12 16:50:01.577,0.320034,0.517923,4.121679,-3.202379,-2.080154,0.094984,21.001938,-10.588608,15.682726,-125.819762,-3.038409,5.847794,drop_and_pickup
1994,2021-10-12 16:50:01.627,-0.619711,1.492397,0.22109,-3.846349,-4.721831,1.392549,22.506882,-13.351025,9.377586,-128.923898,8.016499,-7.083537,drop_and_pickup
1995,2021-10-12 16:50:01.677,-0.653691,0.361648,-0.524509,-3.123272,-1.833135,2.153058,21.792255,-17.214497,1.473299,-133.170775,19.522952,-5.283424,drop_and_pickup
1996,2021-10-12 16:50:01.727,-6.376889,-6.412216,29.161908,4.05456,1.997196,-0.028679,19.365242,-18.468933,7.689509,-133.437713,8.212737,5.485173,drop_and_pickup
1997,2021-10-12 16:50:01.777,-0.655637,-0.261357,0.40401,1.819283,1.853859,-0.249844,18.711411,-17.06633,12.092409,-132.051017,2.528707,10.193062,drop_and_pickup
1998,2021-10-12 16:50:01.827,-0.154329,-0.014669,2.941383,0.251467,0.651049,-0.417559,17.493397,-15.546604,16.001291,-130.456601,1.036553,13.337337,drop_and_pickup
1999,2021-10-12 16:50:01.877,-3.799399,1.314866,10.472522,-6.885307,-5.531211,-1.386979,18.819916,-15.371895,14.204865,-128.106025,15.426889,0.042997,drop_and_pickup
2000,2021-10-12 16:50:01.927,1.47129,-8.251291,18.257084,2.81793,2.544763,-0.227838,21.433884,-16.610016,5.742795,-127.13281,15.557442,4.106973,drop_and_pickup
2001,2021-10-12 16:50:01.977,-1.129701,-1.936373,9.517359,1.547096,-0.655751,0.166822,20.664326,-15.396473,10.336205,-127.102414,8.604455,4.408982,drop_and_pickup
